"uid.x","namedLocation.x","domainID.x","siteID","plotID","trapID","weighDate","setDate","collectDate","ovenStartDate","ovenEndDate","fieldSampleID","massSampleID","samplingProtocolVersion.x","functionalGroup","dryMass","qaDryMass","remarks.x","measuredBy","uid.y","namedLocation.y","domainID.y","subplotID","decimalLatitude","decimalLongitude","elevation","nlcdClass","plotType","geodeticDatum","coordinateUncertainty","elevationUncertainty","date","samplingProtocolVersion.y","targetTaxaPresent","trapType","trapPlacement","trapSize","remarks.y","recordedBy"
"06e2c705-e239-4698-8ba0-bda27ce2bb3f","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO061169.20180607","NEON.LTR.NIWO061169.20180607.WDY","NEON.DOC.001710vE","Woody material",18.13,"N",NA,"csmith@battelleecology.org","077e9259-ebde-427e-91a8-5d5765c9c3d6","NIWO_061.basePlot.ltr","D13",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84",10.2,0.4,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"34cadb18-a418-4efa-86f7-1a5d9fa3be23","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO061169.20180607","NEON.LTR.NIWO061169.20180607.MXT","NEON.DOC.001710vE","Mixed",6.09,"N",NA,"csmith@battelleecology.org","077e9259-ebde-427e-91a8-5d5765c9c3d6","NIWO_061.basePlot.ltr","D13",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84",10.2,0.4,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"37ff6811-4383-44fe-9d85-7c472766dfd8","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO064103.20180607","NEON.LTR.NIWO064103.20180607.LVS","NEON.DOC.001710vE","Leaves",0.01,"N",NA,"csmith@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"cb4bb82c-3160-48c1-ac11-159e0ba9df67","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO064103.20180607","NEON.LTR.NIWO064103.20180607.TWI","NEON.DOC.001710vE","Twigs/branches",0.02,"N",NA,"csmith@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"7d949f4f-00dc-4296-90fe-17339a290276","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO064103.20180607","NEON.LTR.NIWO064103.20180607.OTH","NEON.DOC.001710vE","Other",0,"N",NA,"csmith@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"0bea7987-ff88-414e-9625-7d5684e82618","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO064103.20180607","NEON.LTR.NIWO064103.20180607.MXT","NEON.DOC.001710vE","Mixed",0.44,"N",NA,"csmith@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"fc4ecca1-89c6-4b76-a88a-c27398b9cc57","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO064103.20180607","NEON.LTR.NIWO064103.20180607.FLR","NEON.DOC.001710vE","Flowers",0.1,"N",NA,"csmith@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"c881a2d6-648d-4bc2-9866-f0893ffb6422","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO064103.20180607","NEON.LTR.NIWO064103.20180607.SDS","NEON.DOC.001710vE","Seeds",0.13,"N",NA,"csmith@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"9a485874-cdd6-48c8-bdea-77a747799f07","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.NDL","NEON.DOC.001710vE","Needles",11.39,"N",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"4acb2799-b5d5-4605-bf1b-11bff8178203","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.OTH","NEON.DOC.001710vE","Other",0.19,"N",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"988b4c38-1e3f-4643-a410-6001e9e60fda","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.LVS","NEON.DOC.001710vE","Leaves",0,"N",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"3fa731f2-990b-4e79-ad69-c0fa4ff3f4b2","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.WDY","NEON.DOC.001710vE","Woody material",3.03,"N",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"4856886b-f3cb-4a46-bc86-759fd1d22f06","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.TWI","NEON.DOC.001710vE","Twigs/branches",5.85,"N",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"51b32d77-8f07-4273-bbdb-22c2729a924c","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.MXT","NEON.DOC.001710vE","Mixed",4.12,"N",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"70976f3e-30cb-4db6-b671-9f5d53911f9b","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.FLR","NEON.DOC.001710vE","Flowers",0.12,"N",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"d450900e-75f2-49b7-8f4a-164bfa4aaabd","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.TWI","NEON.DOC.001710vE","Twigs/branches",5.81,"Y",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"33c05840-e602-4d3f-8e76-4a3d6e8927ff","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.SDS","NEON.DOC.001710vE","Seeds",0.17,"N",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"74bd48ae-957d-4964-91b6-b9d946e5371e","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO057081.20180607","NEON.LTR.NIWO057081.20180607.WDY","NEON.DOC.001710vE","Woody material",3.01,"Y",NA,"csmith@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"40453321-68de-45b5-84aa-b93740051ddf","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.TWI","NEON.DOC.001710vE","Twigs/branches",0.77,"Y",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"a61860e9-bd8a-4059-bbc2-a0d9551696b0","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.FLR","NEON.DOC.001710vE","Flowers",0.37,"N",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"2431b68f-2e9c-4e6c-880e-cf25252cca2b","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.WDY","NEON.DOC.001710vE","Woody material",1.29,"N",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"6e4d0b35-ac46-4abd-9948-d6003ed64229","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.WDY","NEON.DOC.001710vE","Woody material",1.3,"Y",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"8892b0a3-fbc4-4676-92fb-31d3eb7dfea9","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.LVS","NEON.DOC.001710vE","Leaves",0.005,"N",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"63fb43cf-09ae-4510-a9f0-26ec1c06fb6b","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.NDL","NEON.DOC.001710vE","Needles",5.62,"Y",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"5f6ce5fd-c3ba-4a22-acd5-4c037149353c","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.NDL","NEON.DOC.001710vE","Needles",5.62,"N",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"d2f90c12-8672-4453-8459-8a23b4f2cd7e","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.MXT","NEON.DOC.001710vE","Mixed",7.18,"N",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"f8bc3988-dd8d-434f-80a3-554ce2030ee1","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.SDS","NEON.DOC.001710vE","Seeds",0.98,"N",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"8ede2dfb-b8e1-4c10-9ce5-9747dc0f1b39","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO040205.20180607","NEON.LTR.NIWO040205.20180607.OTH","NEON.DOC.001710vE","Other",0,"N",NA,"csmith@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"acef9f63-fba1-4108-a9c0-83e796cc9773","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.NDL","NEON.DOC.001710vE","Needles",1.89,"Y",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"b5b4c092-6a74-4b9e-ba9f-a47aab600093","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.LVS","NEON.DOC.001710vE","Leaves",0.26,"N",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"c15c9c03-b572-499a-902d-b3ab01e873ce","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.OTH","NEON.DOC.001710vE","Other",0,"N",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"fc2d5628-384f-4f5e-be3c-7a136805ea4b","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.WDY","NEON.DOC.001710vE","Woody material",0,"N",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"d118b3c6-26c6-48f4-88f4-388fb84eecd5","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.NDL","NEON.DOC.001710vE","Needles",1.9,"N",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"18283899-bd69-43b0-b235-b07077402efb","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.TWI","NEON.DOC.001710vE","Twigs/branches",0.11,"N",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"55c6d793-dbb3-4784-b44b-397b3be8025a","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.LVS","NEON.DOC.001710vE","Leaves",0.26,"Y",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"5ebd8117-7dbf-4904-b6eb-0b02cec2a5db","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"b6624081-b09d-4be5-b4be-9a6f85aeaaa2","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO047197.20180607","NEON.LTR.NIWO047197.20180607.SDS","NEON.DOC.001710vE","Seeds",0.01,"N",NA,"csmith@battelleecology.org","c80eb883-99a3-42d6-8dbb-c6b0c0e3db1c","NIWO_047.basePlot.ltr","D13",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
